snowpit_id,weight_above_target_layer,bending_stiffness_above_target_layer,dataset
22671,27.85,6519474059.237055,All Layer of Concern
18717,163.46,2415926471138.236,All Layer of Concern
21391,173.31,3145516147584.7285,All Layer of Concern
19182,65.0,200260535899.09906,All Layer of Concern
17967,26.520000000000003,11880291792.031212,All Layer of Concern
23731,72.08,355504039177.8034,All Layer of Concern
20438,57.57000000000001,78426311503.29094,All Layer of Concern
18071,111.52000000000001,1164176231584.7424,All Layer of Concern
20865,112.04999999999998,454270413233.9213,All Layer of Concern
24441,58.919999999999995,74763046323.96913,All Layer of Concern
19307,49.26,44018227662.979294,All Layer of Concern
19077,2.02,2856512.5879553263,All Layer of Concern
22185,46.2,30299349366.167053,All Layer of Concern
20978,58.91,107337375365.08694,All Layer of Concern
20655,121.65,730304980202.9801,All Layer of Concern
23183,39.09,21113455533.1357,All Layer of Concern
19506,22.680000000000003,2968522108.1071725,All Layer of Concern
21523,46.8,65289614977.578384,All Layer of Concern
24130,55.17000000000001,81039059704.589,All Layer of Concern
19489,80.65,317779458298.286,All Layer of Concern
18861,5.01,88114696.11734547,All Layer of Concern
18927,185.51,4890417529531.51,All Layer of Concern
27149,198.81,5033600744072.924,All Layer of Concern
18116,55.269999999999996,91094404544.14105,All Layer of Concern
21245,92.30000000000001,690589729482.1055,All Layer of Concern
19042,64.49,178782895122.74152,All Layer of Concern
17575,73.67,191983441617.12527,All Layer of Concern
21317,19.87,2297042593.5317764,All Layer of Concern
23312,44.650000000000006,41015979173.02887,All Layer of Concern
22778,34.08,11953788410.075418,All Layer of Concern
20257,173.20999999999998,2055335547827.329,All Layer of Concern
20899,631.39,327807305053211.94,All Layer of Concern
20582,39.96,29128190313.34127,All Layer of Concern
22314,37.43,20269849109.01431,All Layer of Concern
18452,11.899999999999999,524303425.215619,All Layer of Concern
18318,8.08,182816805.62914088,All Layer of Concern
20751,158.85000000000002,2266729166719.1084,All Layer of Concern
23087,145.11,3819289339643.6333,All Layer of Concern
17842,97.43,610605730825.096,All Layer of Concern
19896,129.35,910100919504.6685,All Layer of Concern
19544,16.16,1462534445.033127,All Layer of Concern
19258,70.87,218792843532.48483,All Layer of Concern
20806,160.2,2309383699966.9663,All Layer of Concern
20989,52.55,63951953995.69799,All Layer of Concern
17838,63.21,125749287494.04416,All Layer of Concern
23943,131.07999999999998,1436411313037.9185,All Layer of Concern
19014,109.83,1172186156108.6824,All Layer of Concern
21388,65.0,130076342949.17403,All Layer of Concern
17715,35.199999999999996,26736776965.789307,All Layer of Concern
19364,107.38999999999999,656471459733.4314,All Layer of Concern
21207,27.400000000000002,10924274216.371227,All Layer of Concern
21739,35.349999999999994,15309122151.073072,All Layer of Concern
17647,47.59,40064635940.56944,All Layer of Concern
17701,42.18,30432180594.8444,All Layer of Concern
21163,84.43,556718111857.2012,All Layer of Concern
19831,82.9,355933370188.67816,All Layer of Concern
22483,40.66499999999999,22188183605.799618,All Layer of Concern
20023,194.54000000000002,4180529671635.1763,All Layer of Concern
18695,2.07,1803150.073862824,All Layer of Concern
17584,8.91,179988289.26251116,All Layer of Concern
19599,63.06,184372915062.81406,All Layer of Concern
23570,59.900000000000006,177497144234.89963,All Layer of Concern
17982,21.220000000000002,2654517464.3346486,All Layer of Concern
19351,50.879999999999995,50646309598.22352,All Layer of Concern
20658,73.82000000000001,186610471931.92023,All Layer of Concern
18211,13.77,1002297941.2666988,All Layer of Concern
18357,146.89000000000001,1952360980117.334,All Layer of Concern
22007,167.046,1923523558286.398,All Layer of Concern
19437,68.1,123817107306.39319,All Layer of Concern
21281,1.62,1081822.9256950335,All Layer of Concern
25188,38.6,35060442435.48658,All Layer of Concern
20849,32.099999999999994,12160975075.700819,All Layer of Concern
25231,15.8,2557545054.959262,All Layer of Concern
20770,10.100000000000001,357064073.4944158,All Layer of Concern
25363,28.689999999999998,15135786670.232353,All Layer of Concern
17322,27.89,8450459216.480562,All Layer of Concern
23403,54.67,96287602554.2435,All Layer of Concern
17863,22.650000000000002,7228833688.738436,All Layer of Concern
20016,39.31,24814688497.127815,All Layer of Concern
20827,41.95,22944921332.952774,All Layer of Concern
18669,144.1,2439283926686.6387,All Layer of Concern
18033,16.98,2523563487.014566,All Layer of Concern
21967,143.54999999999998,1299418208806.8513,All Layer of Concern
17819,90.41999999999999,429094838295.3355,All Layer of Concern
24918,72.22,166812291117.469,All Layer of Concern
19942,41.94,70660842413.53563,All Layer of Concern
24129,10.5,423608851.6868687,All Layer of Concern
19490,11.18,974327556.3001872,All Layer of Concern
18921,197.89,4330964468025.4443,All Layer of Concern
20303,26.462,6421700240.369078,All Layer of Concern
18783,21.659999999999997,4163083887.1473317,All Layer of Concern
19785,74.83999999999999,461163796734.003,All Layer of Concern
21419,11.11,475252281.8210674,All Layer of Concern
19050,99.83,1055024532587.6825,All Layer of Concern
21596,14.899999999999999,2013960075.5252247,All Layer of Concern
22460,194.15,6244005760580.764,All Layer of Concern
20653,67.39000000000001,179323101874.50958,All Layer of Concern
18440,76.76,199009788081.40186,All Layer of Concern
17989,77.23,266377016523.03632,All Layer of Concern
24907,21.120000000000005,6064522495.239442,All Layer of Concern
21978,36.730000000000004,40498637982.095314,All Layer of Concern
23185,48.02,122476824028.62009,All Layer of Concern
23466,54.93,103179811890.63498,All Layer of Concern
24064,108.09,751734842566.8651,All Layer of Concern
17812,151.18,2378803522147.1772,All Layer of Concern
19664,41.2,17570812118.693268,All Layer of Concern
20471,140.5,1412449612896.7888,All Layer of Concern
23064,156.14,2454243447880.776,All Layer of Concern
24158,47.88,90014520882.73552,All Layer of Concern
17329,61.84,113247564649.03369,All Layer of Concern
17868,118.41,1206874958393.916,All Layer of Concern
19875,67.62,346452795804.982,All Layer of Concern
22312,42.84,46259697104.08298,All Layer of Concern
20317,92.63,429869274592.7431,All Layer of Concern
20121,63.15,171249372062.62137,All Layer of Concern
20298,248.54,10354103777997.004,All Layer of Concern
18332,84.9,211206669788.23145,All Layer of Concern
18935,116.10000000000001,892170794400.3832,All Layer of Concern
21456,30.0,12611591436.793936,All Layer of Concern
21984,100.17000000000002,457374981240.7162,All Layer of Concern
21510,94.30000000000001,688584722793.043,All Layer of Concern
22039,50.69,69168407735.23146,All Layer of Concern
22513,44.44,30416146036.548313,All Layer of Concern
23273,340.20000000000005,44796397491927.055,All Layer of Concern
19409,43.78,41416692556.71552,All Layer of Concern
24209,25.240000000000002,6404025458.532562,All Layer of Concern
23103,80.02,352163732924.3163,All Layer of Concern
18549,111.5,526669404057.3455,All Layer of Concern
20336,36.0,16542591051.32004,All Layer of Concern
20046,8.1,135227865.71187922,All Layer of Concern
20793,51.0,38605760227.77434,All Layer of Concern
20608,169.28,2915513183261.8535,All Layer of Concern
21112,17.38,3404092468.150777,All Layer of Concern
17400,6.32,163682883.51739272,All Layer of Concern
23098,22.919999999999998,3646669528.241804,All Layer of Concern
22677,83.2,237847596338.82275,All Layer of Concern
22394,7.59,88888620.30783033,All Layer of Concern
20358,10.504000000000001,1059956804.171982,All Layer of Concern
22441,53.25,33088477134.931213,All Layer of Concern
18527,104.9,533810353220.7918,All Layer of Concern
20028,22.22,3802018254.568539,All Layer of Concern
24117,87.7,658678343831.4639,All Layer of Concern
17827,122.95,874877299511.4612,All Layer of Concern
23671,191.02,4330961770287.1416,All Layer of Concern
21397,30.33,16929941430.946306,All Layer of Concern
17937,57.4,90063963559.83832,All Layer of Concern
24694,84.9,598894606303.4114,All Layer of Concern
19607,31.970000000000002,16730701397.506945,All Layer of Concern
19741,63.28,228496103040.79083,All Layer of Concern
18571,192.54999999999998,6967031975071.417,All Layer of Concern
20138,21.93,5036172075.211398,All Layer of Concern
22284,225.89000000000001,9537870372197.148,All Layer of Concern
25147,22.2,8847721700.390804,All Layer of Concern
20886,15.21,1498235071.996239,All Layer of Concern
23007,34.75,11490983909.17341,All Layer of Concern
18956,93.25,595306979852.3208,All Layer of Concern
22479,158.28,1950237055819.477,All Layer of Concern
20683,38.59,46743265268.454475,All Layer of Concern
19669,88.7,251516977106.2009,All Layer of Concern
23155,25.25,5579126148.350246,All Layer of Concern
18615,33.56,17716220197.819057,All Layer of Concern
20630,31.27,9506880462.766535,All Layer of Concern
22635,141.27999999999997,1165347284684.3015,All Layer of Concern
24649,142.73999999999998,1395574534735.721,All Layer of Concern
23296,147.39,3445662563431.146,All Layer of Concern
19613,32.87,26145428698.752632,All Layer of Concern
19425,80.43,293921554500.52124,All Layer of Concern
20031,91.2,519220884076.5315,All Layer of Concern
24338,110.14,895408478432.9141,All Layer of Concern
24048,168.75,5425507547802.908,All Layer of Concern
27388,52.95,72821369700.87213,All Layer of Concern
24204,42.75,32409843481.536892,All Layer of Concern
17902,43.760000000000005,33880288585.920414,All Layer of Concern
19318,139.4,2093120259285.8848,All Layer of Concern
24160,41.86,52866900322.50493,All Layer of Concern
19410,95.57,369583138941.0111,All Layer of Concern
21090,81.4,298009172438.91016,All Layer of Concern
19884,56.129999999999995,70902327767.217,All Layer of Concern
18416,68.97,99552223289.60385,All Layer of Concern
29233,77.33,443589177306.3938,All Layer of Concern
29005,44.989999999999995,38425424705.00302,All Layer of Concern
27474,77.7,379346067904.25574,All Layer of Concern
27197,62.400000000000006,331324567706.1779,All Layer of Concern
28373,94.38,901590953179.5192,All Layer of Concern
31218,60.81,104059889912.47803,All Layer of Concern
30608,69.84,350052701939.407,All Layer of Concern
25584,41.74,40673467128.06032,All Layer of Concern
27581,146.70000000000002,2281141397593.4336,All Layer of Concern
28848,79.7,190597072283.8287,All Layer of Concern
28553,235.66,15015603731602.713,All Layer of Concern
26778,138.24,1938007129361.527,All Layer of Concern
28309,32.16,11305039361.803686,All Layer of Concern
33429,69.8,267173666147.00314,All Layer of Concern
33790,20.7,1803150073.8628237,All Layer of Concern
31276,154.51,3255166965987.8745,All Layer of Concern
34453,9.16,504569869.1165943,All Layer of Concern
31089,64.93,107439315424.88904,All Layer of Concern
26841,20.84,3431806432.61736,All Layer of Concern
27289,160.74999999999997,2701679469414.7183,All Layer of Concern
28221,65.37,115249085797.22243,All Layer of Concern
31726,91.53,526946909291.2703,All Layer of Concern
31660,146.0,1135938403535.2893,All Layer of Concern
26185,89.60000000000001,381038093149.5547,All Layer of Concern
31984,11.24,1033204292.6761233,All Layer of Concern
27460,29.72,10116394922.146038,All Layer of Concern
29157,7.140000000000001,213553538.23875606,All Layer of Concern
32513,41.620000000000005,80654327048.04843,All Layer of Concern
27710,90.82,476188736725.9571,All Layer of Concern
29227,40.660000000000004,49733718059.54304,All Layer of Concern
30720,195.14999999999998,4391802026221.1055,All Layer of Concern
31127,194.88,4203804137770.6206,All Layer of Concern
30298,53.93000000000001,107018645749.13136,All Layer of Concern
32254,153.32999999999998,2478352220960.8745,All Layer of Concern
27057,15.149999999999999,1205091248.043653,All Layer of Concern
30856,29.8,23015721074.357063,All Layer of Concern
30121,142.0,1178856527812.474,All Layer of Concern
26995,215.97,8286005872072.219,All Layer of Concern
25672,63.120000000000005,114566768410.92282,All Layer of Concern
27441,339.53,32600320668113.965,All Layer of Concern
27488,10.100000000000001,357064073.4944158,All Layer of Concern
32532,33.550000000000004,14840027434.302864,All Layer of Concern
27039,36.480000000000004,17173458941.36232,All Layer of Concern
30523,28.28,7838270541.349418,All Layer of Concern
41762,188.28,6442941859250.567,All Layer of Concern
27725,60.53,157355860984.40967,All Layer of Concern
29162,72.47999999999999,244151179385.9677,All Layer of Concern
30653,56.31,143016523995.90555,All Layer of Concern
32656,125.43,1992765444454.597,All Layer of Concern
26981,25.85,5133324340.404657,All Layer of Concern
27333,32.2,14335136757.707943,All Layer of Concern
30842,92.95000000000002,501197727897.91394,All Layer of Concern
29097,10.9,372159777.34994763,All Layer of Concern
28744,69.30000000000001,294770841588.1109,All Layer of Concern
26273,184.93,2868039101171.7783,All Layer of Concern
34185,51.09,309663051530.3088,All Layer of Concern
31305,192.84,7298464885005.342,All Layer of Concern
31133,22.680000000000003,2968522108.1071725,All Layer of Concern
28712,77.13000000000001,163494452149.43918,All Layer of Concern
28238,75.88,244031020078.89258,All Layer of Concern
31509,85.35,329795829332.9733,All Layer of Concern
31679,83.07,494481618339.16144,All Layer of Concern
28654,79.35,281779557790.0223,All Layer of Concern
34576,30.03,37759463325.339676,All Layer of Concern
27962,27.22,9331319488.616596,All Layer of Concern
25683,62.97000000000001,179847882408.53818,All Layer of Concern
32811,70.43,689739358544.046,All Layer of Concern
31329,163.45000000000002,2586131713251.391,All Layer of Concern
26633,17.009999999999998,1252345264.3577127,All Layer of Concern
28132,46.4,30983205919.3065,All Layer of Concern
26775,30.299999999999997,9640729984.349224,All Layer of Concern
27545,31.330000000000005,8830203993.422844,All Layer of Concern
30119,145.35500000000002,1560484683120.4182,All Layer of Concern
27403,97.4,556882133444.4062,All Layer of Concern
30605,85.6,373132231263.68835,All Layer of Concern
32600,193.39000000000001,5176654652592.421,All Layer of Concern
30757,110.55,531530463412.991,All Layer of Concern
29066,30.650000000000002,10666862710.746693,All Layer of Concern
28851,98.0,935766440166.8492,All Layer of Concern
26885,55.2,94351434118.28139,All Layer of Concern
33048,6.48,69236667.24448214,All Layer of Concern
28126,25.95,12864968925.250053,All Layer of Concern
28310,119.80000000000001,966967461446.8445,All Layer of Concern
27237,12.12,617006718.9983504,All Layer of Concern
